Title,Note,URL,Tags,Comment
Itsukushima Shrine,,https://www.google.com/maps/place/Itsukushima+Shrine/data=!4m2!3m1!1s0x355ab0b5ad9d8571:0xea24e9736cdf923d,,
Itsukushima,,https://www.google.com/maps/place/Itsukushima/data=!4m2!3m1!1s0x355ab6cf888dc919:0xc91f62ebee004301,,
Zamek Hiroshima,,https://www.google.com/maps/place/Zamek+Hiroshima/data=!4m2!3m1!1s0x355a98a6eaf7e7c3:0xf57be92cb5339632,,
Kokokyo Bridge,,https://www.google.com/maps/place/Kokokyo+Bridge/data=!4m2!3m1!1s0x355a99873c2f0905:0xc34338cab221eb5e,,
Shukkei-en,,https://www.google.com/maps/place/Shukkei-en/data=!4m2!3m1!1s0x355a98a95866f001:0xd78420964a5d61e3,,
Peace Memorial Park - Hiroshima,,https://www.google.com/maps/place/Peace+Memorial+Park+-+Hiroshima/data=!4m2!3m1!1s0x355aa26d54333083:0xe129ced5b9751665,,
Kopuła Bomby Atomowej,,https://www.google.com/maps/place/Kopu%C5%82a+Bomby+Atomowej/data=!4m2!3m1!1s0x355aa20cdb2780a9:0x34e6677ae0c6c096,,
Korakuen Garden Waterside Corridor,,https://www.google.com/maps/place/Korakuen+Garden+Waterside+Corridor/data=!4m2!3m1!1s0x355407b41ffa526d:0xccec06a5de42da84,,
Zamek Himeji,,https://www.google.com/maps/place/Zamek+Himeji/data=!4m2!3m1!1s0x3554e003a23324b3:0x7a4f8c2f6eba81b1,,
Sorakuen Garden,,https://www.google.com/maps/place/Sorakuen+Garden/data=!4m2!3m1!1s0x60008f194ee05793:0x839d8a0e53ef7fd1,,
Mount Rokkō,,https://www.google.com/maps/place/Mount+Rokk%C5%8D/data=!4m2!3m1!1s0x60008b0865d08249:0xef1b4ca70a98a008,,
Nara Park,,https://www.google.com/maps/place/Nara+Park/data=!4m2!3m1!1s0x60013996bd8c6061:0xf96cacf357447456,,
Kasuga Taisha,,https://www.google.com/maps/place/Kasuga+Taisha/data=!4m2!3m1!1s0x600139c06bb06ad5:0x4c97e78382e39596,,
Tōdai-ji,,https://www.google.com/maps/place/T%C5%8Ddai-ji/data=!4m2!3m1!1s0x600139907a0876dd:0xf890ac3f9dd53c8f,,
Isuien Garden and Neiraku Museum,,https://www.google.com/maps/place/Isuien+Garden+and+Neiraku+Museum/data=!4m2!3m1!1s0x6001398ff95a7d73:0x5a11579a3324bda3,,
Kofuku-ji,,https://www.google.com/maps/place/Kofuku-ji/data=!4m2!3m1!1s0x60013988b23decb3:0x11830f4737834593,,
Dotonbori,,https://www.google.com/maps/place/Dotonbori/data=!4m2!3m1!1s0x6000e71526dc6083:0xe43d6b861e80b709,,
Shinsekai Market,,https://www.google.com/maps/place/Shinsekai+Market/data=!4m2!3m1!1s0x6000e7608e08abc7:0x2d0ad0d2195ec6e8,,
Zamek Ōsaka,,https://www.google.com/maps/place/Zamek+%C5%8Csaka/data=!4m2!3m1!1s0x6000e0cd5c283afd:0xf01d07d5ca11e41,,
Arashiyama Monkey Park Iwatayama,,https://www.google.com/maps/place/Arashiyama+Monkey+Park+Iwatayama/data=!4m2!3m1!1s0x600100ab6efb49bd:0x1b3493b0430734b2,,
Arashiyama Bamboo Forest,,https://www.google.com/maps/place/Arashiyama+Bamboo+Forest/data=!4m2!3m1!1s0x6001abebbf5c8bad:0xfb9ffc7bbdd67cdd,,
Kinkaku-ji,,https://www.google.com/maps/place/Kinkaku-ji/data=!4m2!3m1!1s0x6001a820c0eb46bd:0xee4272b1c22645f,,
Higashiyama Ward,,https://www.google.com/maps/place/Higashiyama+Ward/data=!4m2!3m1!1s0x600108cce225a887:0xc757bcddd50f90b1,,
Gion,,https://www.google.com/maps/place/Gion/data=!4m2!3m1!1s0x600108c3c1c67b67:0xdcb04aa1398efb4,,
Fushimi Inari-Taisha,,https://www.google.com/maps/place/Fushimi+Inari-Taisha/data=!4m2!3m1!1s0x60010f153d2e6d21:0x7b1aca1c753ae2e9,,
Hakone,,https://www.google.com/maps/place/Hakone/data=!4m2!3m1!1s0x6019a20c60b2dc7b:0x2605bd17ac977b26,,
Lake Kawaguchi,,https://www.google.com/maps/place/Lake+Kawaguchi/data=!4m2!3m1!1s0x60195fb4a5043f4f:0x29cbb24b1e337d47,,
Enoshima Island,,https://www.google.com/maps/place/Enoshima+Island/data=!4m2!3m1!1s0x60184ee69f0397eb:0xfaa059f57b5b0216,,
Shinjuku,"On clear days, you can see Mount Fuji from the observation decks (which are free to visit!).",https://www.google.com/maps/place/Shinjuku/data=!4m2!3m1!1s0x60188d2059b7fd4b:0xec61c68fe232efd2,,
Buitrago del Lozoya,,https://www.google.com/maps/place/Buitrago+del+Lozoya/data=!4m2!3m1!1s0xd43e4237e5e9b3b:0x33998fd9466eec95,,
Mirador de Montjuic,,https://www.google.com/maps/place/Mirador+de+Montjuic/data=!4m2!3m1!1s0x12a4a3b75175bce1:0x4976669cd3c6cbb3,,
Plaça de Catalunya,,https://www.google.com/maps/place/Pla%C3%A7a+de+Catalunya/data=!4m2!3m1!1s0x12a4a2f1602b4819:0x1eecc2af1c60d64b,,
Moll de la Fusta,,https://www.google.com/maps/place/Moll+de+la+Fusta/data=!4m2!3m1!1s0x12a4a31bfa32df1b:0xd262de734a5102a7,,
Sant Antoni,,https://www.google.com/maps/place/Sant+Antoni/data=!4m2!3m1!1s0x12a4a2620c3affa9:0xb1c6f8873f8eec20,,
La Pedrera - Casa Milà,,https://www.google.com/maps/place/La+Pedrera+-+Casa+Mil%C3%A0/data=!4m2!3m1!1s0x12a4a293998ae1d5:0xc49fa3624f371e6a,,
Saint James's Square,,https://www.google.com/maps/place/Saint+James's+Square/data=!4m2!3m1!1s0x12a4a2f8f889070d:0x87638fb381ba334e,,
Portal de l'Àngel,,https://www.google.com/maps/place/Portal+de+l'%C3%80ngel/data=!4m2!3m1!1s0x12a4a3575a8afd07:0xbd7f3f949bc7c330,,
Plaça Reial,,https://www.google.com/maps/place/Pla%C3%A7a+Reial/data=!4m2!3m1!1s0x12a4a257f0c95555:0x87322aa971f933a1,,
El Pont del Bisbe,,https://www.google.com/maps/place/El+Pont+del+Bisbe/data=!4m2!3m1!1s0x12a4a2f9b3cd2779:0x623375742c1b9cb9,,
Sant Felip Neri Square,,https://www.google.com/maps/place/Sant+Felip+Neri+Square/data=!4m2!3m1!1s0x12a4a2f9d240abed:0x1dfc3e6d17c37f27,,
Mercat de la Boqueria,,https://www.google.com/maps/place/Mercat+de+la+Boqueria/data=!4m2!3m1!1s0x12a4a2f7b51e5a01:0x860ac654dc73add5,,
Monastery of Pedralbes,,https://www.google.com/maps/place/Monastery+of+Pedralbes/data=!4m2!3m1!1s0x12a4984ede18de35:0x8f8389e434b020ac,,
Jardins del Palau de Pedralbes,,https://www.google.com/maps/place/Jardins+del+Palau+de+Pedralbes/data=!4m2!3m1!1s0x12a4985a14496bcd:0xd1a02c03cb3b6822,,
Kościół Santa Maria del Mar w Barcelonie,,https://www.google.com/maps/place/Ko%C5%9Bci%C3%B3%C5%82+Santa+Maria+del+Mar+w+Barcelonie/data=!4m2!3m1!1s0x12a4a2fe5e0da457:0xb4bc945c1fc0e160,,
Sites of Barcelona,,https://www.google.com/maps/place/Sites+of+Barcelona/data=!4m2!3m1!1s0x12a4a32568e446cb:0xf90f22cf4c1da65,,
Plaça de Gaudí,,https://www.google.com/maps/place/Pla%C3%A7a+de+Gaud%C3%AD/data=!4m2!3m1!1s0x12a4a2dcc089b11f:0xfc4047f9ddb104b7,,
Casa Vicens,,https://www.google.com/maps/place/Casa+Vicens/data=!4m2!3m1!1s0x12a4a2a2323480a1:0xcef2071fd9460247,,
Hypostyle Room,,https://www.google.com/maps/place/Hypostyle+Room/data=!4m2!3m1!1s0x12a4a2ae5379555f:0xecdb68eb1280311e,,
Park Güell,,https://www.google.com/maps/place/Park+G%C3%BCell/data=!4m2!3m1!1s0x12a4a2ae52d441ab:0x899a0ba01aaace58,,
Escalinata monumental,,https://www.google.com/maps/place/Escalinata+monumental/data=!4m2!3m1!1s0x12a4a2ae533aba7f:0x224aaea40d442335,,
Katedra św. Eulalii w Barcelonie,,https://www.google.com/maps/place/Katedra+%C5%9Bw.+Eulalii+w+Barcelonie/data=!4m2!3m1!1s0x12a4a2f996716c83:0x16f6112475e15883,,
Recinte Modernista de Sant Pau,,https://www.google.com/maps/place/Recinte+Modernista+de+Sant+Pau/data=!4m2!3m1!1s0x12a4a2cfe0014027:0x1fac5228bd2718f,,
Parc de la Ciutadella,,https://www.google.com/maps/place/Parc+de+la+Ciutadella/data=!4m2!3m1!1s0x12a4a2fd439609e1:0x42386118e65a3d70,,
Casa Navàs,,https://www.google.com/maps/place/Casa+Nav%C3%A0s/data=!4m2!3m1!1s0x12a151fd8514088b:0xa26b92b5ac29a4ca,,
Fortí de la reina,,https://www.google.com/maps/place/Fort%C3%AD+de+la+reina/data=!4m2!3m1!1s0x12a3fd0042e3aaed:0x7dfa03b2759eb00d,,
Torrons Artesans Vicens (Artisans Nougats & chocolates),,https://www.google.com/maps/place/Torrons+Artesans+Vicens+(Artisans+Nougats+%26+chocolates)/data=!4m2!3m1!1s0x12a3fcd3ed0ea487:0x11da6c9024aa7bee,,
Platja dels Capellans,,https://www.google.com/maps/place/Platja+dels+Capellans/data=!4m2!3m1!1s0x12a3fbf65ba2948d:0xbcebf7bc35acf874,,
Casa Batlló,,https://www.google.com/maps/place/Casa+Batll%C3%B3/data=!4m2!3m1!1s0x12a4a2ed494b4161:0x40d2782f9e2e4e0f,,
Catedral Basílica Metropolitana i Primada de Santa Tecla de Tarragona,,https://www.google.com/maps/place/Catedral+Bas%C3%ADlica+Metropolitana+i+Primada+de+Santa+Tecla+de+Tarragona/data=!4m2!3m1!1s0x12a3fd5aba895fa7:0xe0c3c3fbf74d210c,,
Basílica de la Sagrada Família,,https://www.google.com/maps/place/Bas%C3%ADlica+de+la+Sagrada+Fam%C3%ADlia/data=!4m2!3m1!1s0x12a4a2dcd83dfb93:0x9bd8aac21bc3c950,,
Muralla Romana de Tarragona,,https://www.google.com/maps/place/Muralla+Romana+de+Tarragona/data=!4m2!3m1!1s0x12a3fcd3068cea23:0xc44a304617986d45,,
The Ferreres Aqueduct,,https://www.google.com/maps/place/The+Ferreres+Aqueduct/data=!4m2!3m1!1s0x12a3fd04564b2a67:0xa907a384d29d6e81,,
Circ Romà,,https://www.google.com/maps/place/Circ+Rom%C3%A0/data=!4m2!3m1!1s0x12a3fcd3a45ca3bd:0xbcdaa7cb0c520c01,,
Mediterranean Balcony,,https://www.google.com/maps/place/Mediterranean+Balcony/data=!4m2!3m1!1s0x12a3fcd348662315:0x5b333c4fbc5ebc41,,
Amfiteatre de Tarragona,,https://www.google.com/maps/place/Amfiteatre+de+Tarragona/data=!4m2!3m1!1s0x12a3fcd2ea36c47b:0xcea61767ed37b0,,
Baatara Gorge Waterfall,,https://www.google.com/maps/place/Baatara+Gorge+Waterfall/data=!4m2!3m1!1s0x151f55a095e732a9:0xb93e361d79a12ff,,
Place du Tertre,,https://www.google.com/maps/place/Place+du+Tertre/data=!4m2!3m1!1s0x47e66e4ffe8fd717:0xf4aa1f0840f0e862,,
Rue du Chevalier de la Barre,,https://www.google.com/maps/place/Rue+du+Chevalier+de+la+Barre/data=!4m2!3m1!1s0x47e66e5d26dff963:0x5af65769865bee60,,
Mundolingua,,https://www.google.com/maps/place/Mundolingua/data=!4m2!3m1!1s0x47e671da479c6f09:0x4e37e7007101ae85,,
Île de la Cité,,https://www.google.com/maps/place/%C3%8Ele+de+la+Cit%C3%A9/data=!4m2!3m1!1s0x47e671e037bbc73d:0x9c2a87a32dd21743,,
Pl. du Trocadéro et du 11 Novembre,,https://www.google.com/maps/place/Pl.+du+Trocad%C3%A9ro+et+du+11+Novembre/data=!4m2!3m1!1s0x47e66ffb666721a5:0x8dbf34b77b272395,,
Paris Philharmonic,,https://www.google.com/maps/place/Paris+Philharmonic/data=!4m2!3m1!1s0x47e66db5d902523f:0x11ee5b6466fb6236,,
La Petite Ceinture,,https://www.google.com/maps/place/La+Petite+Ceinture/data=!4m2!3m1!1s0x47e66d90c30ebc51:0xae8c67fe81b87db7,,
D’Aligre Market,,https://www.google.com/maps/place/D%E2%80%99Aligre+Market/data=!4m2!3m1!1s0x47e673450645b109:0x15cb73f5eaf30859,,
Canal de l'Ourcq - Pantin,,https://www.google.com/maps/place/Canal+de+l'Ourcq+-+Pantin/data=!4m2!3m1!1s0x47e66d4f106db8b1:0xea0f69dd11ee795b,,
Grande Mosquée de Paris,,https://www.google.com/maps/place/Grande+Mosqu%C3%A9e+de+Paris/data=!4m2!3m1!1s0x47e671f1df8cdb07:0x11888bd44db86ccb,,
Rue Denoyez,,https://www.google.com/maps/place/Rue+Denoyez/data=!4m2!3m1!1s0x47e66de61696eaa3:0xad663d968d86109,,
Shakespeare and Company,,https://www.google.com/maps/place/Shakespeare+and+Company/data=!4m2!3m1!1s0x47e671e11e57b6ff:0x1338ace04de752b3,,
Grands Boulevards,,https://www.google.com/maps/place/Grands+Boulevards/data=!4m2!3m1!1s0x47e66e393687602d:0xfe15eca163d86690,,
La Coulée Verte,,https://www.google.com/maps/place/La+Coul%C3%A9e+Verte/data=!4m2!3m1!1s0x47e671101271621f:0x93870e5a5abed063,,
Notre Dame,,https://www.google.com/maps/place/Notre+Dame/data=!4m2!3m1!1s0x47e671e39dd448af:0xe95d8ec82cfaf643,,
Marché des Enfants Rouges,,https://www.google.com/maps/place/March%C3%A9+des+Enfants+Rouges/data=!4m2!3m1!1s0x47e66e069cdd2ebf:0x2d98da7c10786f1,,
Place des Vosges,,https://www.google.com/maps/place/Place+des+Vosges/data=!4m2!3m1!1s0x47e671ffe088e851:0x64d877a597074ca8,,
Parc des Buttes Chaumont,,https://www.google.com/maps/place/Parc+des+Buttes+Chaumont/data=!4m2!3m1!1s0x47e66dc6143ed387:0xf26bed6076959491,,
Kanał Saint Martin,,https://www.google.com/maps/place/Kana%C5%82+Saint+Martin/data=!4m2!3m1!1s0x47e66e75a525055f:0xcc0b30bb4ea9216f,,
Palais-Royal,,https://www.google.com/maps/place/Palais-Royal/data=!4m2!3m1!1s0x47e66e24f70432e9:0x7e04de8a2eda4b55,,
Les Invalides,,https://www.google.com/maps/place/Les+Invalides/data=!4m2!3m1!1s0x47e66fd7b98f3053:0x455a14459c80c16a,,
Bon Marché,,https://www.google.com/maps/place/Bon+March%C3%A9/data=!4m2!3m1!1s0x47e671d39ebb8601:0xd99b7bf65c716272,,
Giverny,,https://www.google.com/maps/place/Giverny/data=!4m2!3m1!1s0x47e6c8e2b4ec4081:0x40c14484fbba300,,
Galerie Vivienne,,https://www.google.com/maps/place/Galerie+Vivienne/data=!4m2!3m1!1s0x47e66e24abc808bb:0x29519e71cc82813f,,
Montparnasse,,https://www.google.com/maps/place/Montparnasse/data=!4m2!3m1!1s0x47e671c7ec66755b:0xc9c5e482069c4490,,
Kościół de la Madeleine w Paryżu,,https://www.google.com/maps/place/Ko%C5%9Bci%C3%B3%C5%82+de+la+Madeleine+w+Pary%C5%BCu/data=!4m2!3m1!1s0x47e66e32f5011cef:0x5ff753fc9448c2b6,,
Pont Neuf,,https://www.google.com/maps/place/Pont+Neuf/data=!4m2!3m1!1s0x47e66e208ddb058b:0xd469600dcb63f51b,,
Clignancourt marché,,https://www.google.com/maps/place/Clignancourt+march%C3%A9/data=!4m2!3m1!1s0x47e66fdee3df1da3:0x789e66efe4e8d61e,,
Plac Bastylii,,https://www.google.com/maps/place/Plac+Bastylii/data=!4m2!3m1!1s0x47e67201aca99229:0x231eb0c967e5eb10,,
Most Aleksandra III,,https://www.google.com/maps/place/Most+Aleksandra+III/data=!4m2!3m1!1s0x47e66fd057a1f0b9:0xeb0032bf06974d4f,,
Sainte-Chapelle,,https://www.google.com/maps/place/Sainte-Chapelle/data=!4m2!3m1!1s0x47e66e1fd8767d47:0x33f441f9dc242768,,
Opéra Garnier,,https://www.google.com/maps/place/Op%C3%A9ra+Garnier/data=!4m2!3m1!1s0x47e66e30d4668339:0xa9abf21c286d0767,,
Galeries Lafayette Haussmann,,https://www.google.com/maps/place/Galeries+Lafayette+Haussmann/data=!4m2!3m1!1s0x47e66e3703a1108b:0xe6773845cdab1593,,
Le Marais,,https://www.google.com/maps/place/Le+Marais/data=!4m2!3m1!1s0x47e66e03cdce4ae9:0x38cfa580446f9e46,,
Saint-Germain-des-Prés,,https://www.google.com/maps/place/Saint-Germain-des-Pr%C3%A9s/data=!4m2!3m1!1s0x47e671d822e817cb:0x78d1b22bd303069b,,
Panteon w Paryżu,,https://www.google.com/maps/place/Panteon+w+Pary%C5%BCu/data=!4m2!3m1!1s0x47e671e7d297c973:0xe5eb004f23a758,,
Tuileries,,https://www.google.com/maps/place/Tuileries/data=!4m2!3m1!1s0x47e66e2c30000001:0xc219db09e1bfefc7,,
Moulin Rouge,,https://www.google.com/maps/place/Moulin+Rouge/data=!4m2!3m1!1s0x47e66e4eff6f0c89:0xf44e90af87482111,,
Montmartre,,https://www.google.com/maps/place/Montmartre/data=!4m2!3m1!1s0x47e66e44d4c0f5d5:0x7dd44a8503e08670,,
Łuk Triumfalny w Paryżu,,https://www.google.com/maps/place/%C5%81uk+Triumfalny+w+Pary%C5%BCu/data=!4m2!3m1!1s0x47e66fec70fb1d8f:0xd9b5676e112e643d,,
Champs-Élysées,,https://www.google.com/maps/place/Champs-%C3%89lys%C3%A9es/data=!4m2!3m1!1s0x47e66fc518637631:0x7c6b92d2c2465999,,
Bazylika Sacré-Cœur,,https://www.google.com/maps/place/Bazylika+Sacr%C3%A9-C%C5%93ur/data=!4m2!3m1!1s0x47e66e4334868de3:0xcfc3870abe2b8519,,
Centre Georges Pompidou,,https://www.google.com/maps/place/Centre+Georges+Pompidou/data=!4m2!3m1!1s0x47e66e1c09b820a3:0xb7ac6c7e59dc3345,,
Musée de l'Orangerie,,https://www.google.com/maps/place/Mus%C3%A9e+de+l'Orangerie/data=!4m2!3m1!1s0x47e66e2eeaaaaaa3:0xdc3fd08aa701960a,,
Musée d'Orsay,,https://www.google.com/maps/place/Mus%C3%A9e+d'Orsay/data=!4m2!3m1!1s0x47e66e2bb630941b:0xd071bd8cb14423d8,,
Luwr,,https://www.google.com/maps/place/Luwr/data=!4m2!3m1!1s0x47e671d877937b0f:0xb975fcfa192f84d4,,
Dzielnica Łacińska,,https://www.google.com/maps/place/Dzielnica+%C5%81aci%C5%84ska/data=!4m2!3m1!1s0x47e671de08f86641:0xc7f1c0b5dd1dcc15,,
Ogród Luksemburski,,https://www.google.com/maps/place/Ogr%C3%B3d+Luksemburski/data=!4m2!3m1!1s0x47e671db36de687b:0x791dd61b089f98b,,
Parque Natural del Cabo de Gata-Níjar,,https://www.google.com/maps/place/Parque+Natural+del+Cabo+de+Gata-N%C3%ADjar/data=!4m2!3m1!1s0xd7a8d6eac00da71:0x804122782017fd50,,
Bardenas Reales,,https://www.google.com/maps/place/Bardenas+Reales/data=!4m2!3m1!1s0xd5a3bfe320a4671:0x528d9b2420714efe,,
Plaża Elafonisi,,https://www.google.com/maps/place/Pla%C5%BCa+Elafonisi/data=!4m2!3m1!1s0x149ce7918e567bbf:0x28683e9262f05f1b,,
Vyhlídka na Letné,,https://www.google.com/maps/place/Vyhl%C3%ADdka+na+Letn%C3%A9/data=!4m2!3m1!1s0x470b956797f48cc9:0x8aa769566a0140f7,,
Vojanovy sady,,https://www.google.com/maps/place/Vojanovy+sady/data=!4m2!3m1!1s0x470b95a3c84ea9d1:0x32be197f3a5c0690,,
Letenské sady,,https://www.google.com/maps/place/Letensk%C3%A9+sady/data=!4m2!3m1!1s0x470b94c41d2ba9e1:0xe8e8f97c360eadf6,,
Grotta,,https://www.google.com/maps/place/Grotta/data=!4m2!3m1!1s0x470b9480d4cbf7d9:0xcaa5dad1c386dd5f,,
Banksy Museum Prague - The World of Banksy,,https://www.google.com/maps/place/Banksy+Museum+Prague+-+The+World+of+Banksy/data=!4m2!3m1!1s0x470b95a5aa3ffe29:0x272fce97ba6fff66,,
Na Příkopě,,https://www.google.com/maps/place/Na+P%C5%99%C3%ADkop%C4%9B/data=!4m2!3m1!1s0x470b94eb789120a9:0x534197105f254710,,
Rynek Staromiejski w Pradze,,https://www.google.com/maps/place/Rynek+Staromiejski+w+Pradze/data=!4m2!3m1!1s0x470b94e93451fa21:0x97ef2407c21e72c4,,
Stavovské divadlo,,https://www.google.com/maps/place/Stavovsk%C3%A9+divadlo/data=!4m2!3m1!1s0x470b94e8bf53ab29:0x74575b68b3873409,,
Pařížská,,https://www.google.com/maps/place/Pa%C5%99%C3%AD%C5%BEsk%C3%A1/data=!4m2!3m1!1s0x470b94e85b4b3581:0xee9675dc5b8e117a,,
Pařížská ulice,,https://www.google.com/maps/place/Pa%C5%99%C3%AD%C5%BEsk%C3%A1+ulice/data=!4m2!3m1!1s0x470b94e814c9cf17:0x57587169f6248be6,,
Speculum Alchemiae,,https://www.google.com/maps/place/Speculum+Alchemiae/data=!4m2!3m1!1s0x470b94e9dc0acfc5:0xbf6ba463a138a08,,
Most Mánesa,,https://www.google.com/maps/place/Most+M%C3%A1nesa/data=!4m2!3m1!1s0x470b94e6feabfcb3:0xc96f6db383ce98dc,,
Synagoga Maisela w Pradze,,https://www.google.com/maps/place/Synagoga+Maisela+w+Pradze/data=!4m2!3m1!1s0x470b94e9ca5fda67:0xb78767a182fdbc3d,,
Małostrańska Wieża Mostowa,,https://www.google.com/maps/place/Ma%C5%82ostra%C5%84ska+Wie%C5%BCa+Mostowa/data=!4m2!3m1!1s0x470b94e3ef345ded:0xec9ecb6df67a2808,,
Most Karola w Pradze,,https://www.google.com/maps/place/Most+Karola+w+Pradze/data=!4m2!3m1!1s0x470b94e5e58eb59f:0x75209738d1d3b126,,
Staromiejska Wieża Mostowa,,https://www.google.com/maps/place/Staromiejska+Wie%C5%BCa+Mostowa/data=!4m2!3m1!1s0x470b94e5e955b231:0x1006723ccf34cd64,,
Praski zegar astronomiczny,,https://www.google.com/maps/place/Praski+zegar+astronomiczny/data=!4m2!3m1!1s0x470b94e939c02f49:0xf17b44b25aa20696,,
Kościół Marii Panny przed Tynem,,https://www.google.com/maps/place/Ko%C5%9Bci%C3%B3%C5%82+Marii+Panny+przed+Tynem/data=!4m2!3m1!1s0x470b936721e269bb:0x8afc5f9c6346421c,,
Brama Prochowa w Pradze,,https://www.google.com/maps/place/Brama+Prochowa+w+Pradze/data=!4m2!3m1!1s0x470b94eb050ff205:0x9349b85fec4613a6,,
Riegrovy Sady View,,https://www.google.com/maps/place/Riegrovy+Sady+View/data=!4m2!3m1!1s0x470b95452e738ffb:0xae1d6053aa86f142,,
State Opera,,https://www.google.com/maps/place/State+Opera/data=!4m2!3m1!1s0x470b9492140a9013:0x16327de8fc046163,,
Prague Golf & Games,,https://www.google.com/maps/place/Prague+Golf+%26+Games/data=!4m2!3m1!1s0x470b94f18e830515:0x7070e33bbc739473,,
Vyšehrad,,https://www.google.com/maps/place/Vy%C5%A1ehrad/data=!4m2!3m1!1s0x470b94673d77dd09:0x4c9f4f645f532866,,
Obelisk na Praskim Zamku,,https://www.google.com/maps/place/Obelisk+na+Praskim+Zamku/data=!4m2!3m1!1s0x470b951e423f7521:0xe05e767c20b54260,,
Katedra św. Wita,,https://www.google.com/maps/place/Katedra+%C5%9Bw.+Wita/data=!4m2!3m1!1s0x470b951e38024f5b:0x69ad3850f2d989a2,,
Kościół św. Mikołaja w Pradze,,https://www.google.com/maps/place/Ko%C5%9Bci%C3%B3%C5%82+%C5%9Bw.+Miko%C5%82aja+w+Pradze/data=!4m2!3m1!1s0x470b94e182d6c123:0x6ab2a62c0bf51fc,,
Wieża Petrińska,,https://www.google.com/maps/place/Wie%C5%BCa+Petri%C5%84ska/data=!4m2!3m1!1s0x470b94fd0d4bbd77:0x71df31ffc1afc191,,
Observation Deck,,https://www.google.com/maps/place/Observation+Deck/data=!4m2!3m1!1s0x470b94fc529c8599:0x8996723c37d91026,,
Ściana Johna Lennona,,https://www.google.com/maps/place/%C5%9Aciana+Johna+Lennona/data=!4m2!3m1!1s0x470b94e388b5f8dd:0x47fac776113df4ff,,
Biblioteka Miejska w Pradze,,https://www.google.com/maps/place/Biblioteka+Miejska+w+Pradze/data=!4m2!3m1!1s0x470b94e8b8139d8f:0xd0becabf9fe74183,,
Letenské sady,,https://www.google.com/maps/place/Letensk%C3%A9+sady/data=!4m2!3m1!1s0x470b94db7467266d:0x945bf38ff60c58da,,
Waldstein Garden,,https://www.google.com/maps/place/Waldstein+Garden/data=!4m2!3m1!1s0x470b94e6d4b3bee9:0x6df169eab4105f39,,
Petřín,,https://www.google.com/maps/place/Pet%C5%99%C3%ADn/data=!4m2!3m1!1s0x470b94fd4c332ead:0x7d456b7285f38e30,,
Újezd,,https://www.google.com/maps/place/%C3%9Ajezd/data=!4m2!3m1!1s0x470b94fccf3a9253:0x36e0fdd6c0040915,,
Clementinum,,https://www.google.com/maps/place/Clementinum/data=!4m2!3m1!1s0x470b94ef35324235:0xb234ae92107e0d9f,,
Mirror Maze in Petrin Park,,https://www.google.com/maps/place/Mirror+Maze+in+Petrin+Park/data=!4m2!3m1!1s0x470b94fd5d644041:0x93a2ef94ed6fffcd,,
Náplavka,,https://www.google.com/maps/place/N%C3%A1plavka/data=!4m2!3m1!1s0x470b9458ab2c1753:0xb1ee7b6b4753272d,,
Trojský zámek,,https://www.google.com/maps/place/Trojsk%C3%BD+z%C3%A1mek/data=!4m2!3m1!1s0x470bead5a9a67e83:0x5ca54c1b5db2b7e0,,
Duplex,,https://www.google.com/maps/place/Duplex/data=!4m2!3m1!1s0x470b94ed3db6729b:0x3fdc81b34224f9af,,
Watering Sea Gdańsk Sobieszewo,,https://www.google.com/maps/place/Watering+Sea+Gda%C5%84sk+Sobieszewo/data=!4m2!3m1!1s0x46fd6d27f583bf47:0xcd1bf2da938ab8ec,,
Plaża Jelitkowo,,https://www.google.com/maps/place/Pla%C5%BCa+Jelitkowo/data=!4m2!3m1!1s0x46fd0b213cd40bbb:0xe4cc2bca88d568b7,,
Park Oruński im. Emilii Hoene,,https://www.google.com/maps/place/Park+Oru%C5%84ski+im.+Emilii+Hoene/data=!4m2!3m1!1s0x46fd73e8bc988de9:0x5d78447145c1b727,,
Tri-City Landscape Park,,https://www.google.com/maps/place/Tri-City+Landscape+Park/data=!4m2!3m1!1s0x46fd75a616ed8fcf:0x89e06209b803342b,,
Plaża Stogi,,https://www.google.com/maps/place/Pla%C5%BCa+Stogi/data=!4m2!3m1!1s0x46fd72c5c0ac61e1:0x19e0fbdd3681dc31,,
Plaża - Gdańsk Stogi,,https://www.google.com/maps/place/Pla%C5%BCa+-+Gda%C5%84sk+Stogi/data=!4m2!3m1!1s0x46fd73a9a60fde83:0x335a2cd2f2b80585,,
Brzeźno Pier,,https://www.google.com/maps/place/Brze%C5%BAno+Pier/data=!4m2!3m1!1s0x46fd0b38473959c5:0x5089a49098d0fca5,,
Castle View Point,,https://www.google.com/maps/place/Castle+View+Point/data=!4m2!3m1!1s0x46fd59c43e611edf:0xac8f455c2eb15416,,
Park Północny,,https://www.google.com/maps/place/Park+P%C3%B3%C5%82nocny/data=!4m2!3m1!1s0x46fd599e490b7a27:0x8458a72ac9aed709,,
Osada Hygge,,https://www.google.com/maps/place/Osada+Hygge/data=!4m2!3m1!1s0x471b81ba6bd5fcad:0x1332fcf13aabda4d,,
Plaża strzeżona - Jezioro Wikaryjskie,,https://www.google.com/maps/place/Pla%C5%BCa+strze%C5%BCona+-+Jezioro+Wikaryjskie/data=!4m2!3m1!1s0x471c9c85fd7a68e9:0x649d16e70dd1b170,,
